particle_uid,material,acquisition_id,particle_id,npz_path,particle_type,n_components,oil_id,bitumen_id,oil_mix_id,bbox_height,bbox_width,bbox_area,distance_m,recon_pixel_um,numerical_aperture,lateral_resolution_um,axial_resolution_um,bbox_height_um,bbox_width_um,bbox_area_um2,area_um2,equiv_diameter_um,feret_max_um,feret_min_um,area_px,perimeter_px,perimeter_um,equiv_diameter_px,circularity,solidity,convex_deviation,feret_max_px,feret_min_px,aspect_ratio,amp_mean,amp_std,amp_contrast,rim_ratio,radial_gradient,phase_mean,phase_std,phase_contrast,Ra_optical,Rq_optical,Rt_optical,mean_opd,max_opd,integrated_opd,integrated_opd_per_area,mean_phase_gradient,std_phase_gradient,max_phase_gradient,edge_phase_gradient_mean,edge_phase_gradient_std,edge_phase_gradient_max,laplacian_variance,center_edge_phase_difference
Gasoline_Gasoline 3_raw443,Gasoline,Gasoline_Gasoline 3,443,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw443.npz,single,1,1,0,0,522,382,199404,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,566.1199886328859,414.2870414899663,234536.17521905169,184443.59349348853,484.6038351158261,573.7772365374962,418.1465298143372,156815,1565.4844148224615,1697.800802920023,446.8367254463811,0.8040813140189266,0.9828703587634452,0.017129641236492018,529.0604880351584,385.55870300603016,1.372191793131133,0.6332540554793866,0.08438177181515512,0.21394000000000002,1.296675120371315,-0.15876355068730374,0.1461341379970028,0.08390969063999185,0.22649600000000006,0.07106511881388321,0.08390969063999185,0.36554,0.009419478018761947,0.023561886648613622,1477.1154455121548,0.009419478018761347,0.004588312595380043,0.005029521952458771,0.043633616627549915,0.024710402815602994,0.0077410797883614045,0.04058325054748572,0.00010167842523815206,-0.16686973954224404
Gasoline_Gasoline 3_raw444,Gasoline,Gasoline_Gasoline 3,444,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw444.npz,single,1,1,0,0,372,302,112344,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,403.4418309797578,327.52535740829796,132137.4298851033,102929.2051794068,362.0131687419396,414.02718597328777,326.07087751542986,87511,1155.8620484583753,1253.5567236291947,333.80003864487315,0.8231149731215295,0.9805593528000156,0.019440647199872325,381.7603960601466,300.6588735262455,1.2697459801625364,0.6433707435636662,0.07225369164664927,0.16682999999999992,1.1853371952872802,-0.10604252580931184,0.25360512049913725,0.14384899738887527,0.39490000000000003,0.12647383282344768,0.14384899738887527,0.47027,0.016346815950945646,0.030312547010569374,1430.5262106832045,0.01634681595094378,0.0050100057112869864,0.006706696158948461,0.05508855166910817,0.02492541936768673,0.015878296209414475,0.04987492355883866,8.773935119822557e-05,0.04879928389596905
Gasoline_Gasoline 3_raw445,Gasoline,Gasoline_Gasoline 3,445,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw445.npz,single,1,1,0,0,501,461,230961,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,543.345046561448,499.9642045206138,271653.0739843102,193583.734200933,496.4659762784643,547.0997557812888,485.6946917830916,164586,1621.7758287448598,1758.8500263105923,457.7744026371303,0.7863594457569807,0.9779206426542181,0.022079357345722445,504.46208975501816,447.84256730278275,1.1264272907178905,0.6738561189287059,0.0613827658529312,0.13570499999999996,1.1459501731313742,-0.08991490857632145,0.4923524371453221,0.18306422342728584,0.5018,0.15116991485058737,0.18306422342728584,0.8135600000000001,0.03173593126658299,0.054291475314313845,5223.289983441828,0.03173593126658106,0.005126513785752297,0.009379907551202252,0.09955722588039506,0.043153822575841425,0.019857682079440657,0.09002072011487133,6.136530415159355e-05,0.17724476822432267
Gasoline_Gasoline 3_raw446,Gasoline,Gasoline_Gasoline 3,446,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw446.npz,single,1,1,0,0,281,241,67721,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,304.75041533686004,261.36957329602586,79652.48601838177,63471.696453034565,284.2792181912532,311.0212757849071,271.06886773324726,53964,905.7544007200505,982.3097146356732,262.1242048954814,0.8265956054841652,0.9765649034544642,0.02343509654535489,286.7821472825671,249.94338973696404,1.147388404967907,0.7075664561559557,0.0651728587968509,0.11097699999999999,1.0697065513997324,-0.046625709864448917,0.3462485838707286,0.1754034602545986,0.482757,0.1502286854548258,0.1754034602545986,0.6890999999999999,0.02231840533294604,0.04493930008356659,1204.3904253871,0.022318405332941906,0.0066487324573494995,0.011433536709096224,0.08234345769397837,0.04103689108105336,0.022264358107945435,0.07621335381676887,6.611845187064517e-05,-0.06681722937120121
Gasoline_Gasoline 3_raw447,Gasoline,Gasoline_Gasoline 3,447,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw447.npz,single,1,1,0,0,460,301,138460,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,498.879683469593,326.44083635727713,162854.7011134676,109938.09701773665,374.1357141411565,512.3532728122317,291.2917937747308,93470,1373.460028204822,1489.5463133238256,344.9778257314456,0.6226586953840061,0.9351488714582065,0.06485112854169353,472.42353878696605,268.5902624947107,1.758900469432578,0.6994155227345672,0.06228455509011187,0.10597100000000004,1.0579581994788427,-0.03867343609801244,0.42538220947897726,0.2307738596311749,0.6349990000000005,0.1892742569916271,0.2307738596311749,1.0087000000000002,0.027419180943482186,0.06616265949135376,2562.87084278728,0.02741918094347925,0.006459105552779245,0.012302066934356289,0.1227615250190384,0.043822386589087055,0.028194108516891553,0.11254635633817742,6.280102928898932e-05,0.027632110575150526
Gasoline_Gasoline 3_raw448,Gasoline,Gasoline_Gasoline 3,448,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw448.npz,irregular,1,1,0,0,880,522,459360,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,954.3785248983518,566.1199886328859,540292.7596669253,239505.56068925536,552.2209259467875,1006.5085742549221,356.9337989034072,203629,2436.5596667164336,2642.500250622329,509.1841467041923,0.43101798348205794,0.8629115302632495,0.13708846973670805,928.0673466941934,329.11652435646795,2.819874658402136,0.6701953367644097,0.09016159226676476,0.2347720000000001,1.3087821498086951,-0.1695707683817882,0.47674083755260793,0.18119097904151138,0.48493200000000014,0.14810441788682985,0.18119097904151138,0.92395,0.030729642652458478,0.06058255190485028,6257.446403677467,0.030729642652456965,0.00746102152058574,0.013448726280030649,0.11190087153369271,0.055011934933381225,0.02634157441444563,0.10181559224892815,9.417856954784231e-05,-0.060663365289816196
Gasoline_Gasoline 3_raw452,Gasoline,Gasoline_Gasoline 3,452,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw452.npz,single,1,1,0,0,310,192,59520,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,336.2015258164648,208.22804179600402,70006.58536959116,53027.165571281046,259.83895810785185,339.4204379661125,197.0763360690206,45084,932.3574311003806,1011.1612611040885,239.58867175816155,0.6517295788038732,0.9440884533230842,0.055911546676706475,312.96804948748365,181.71739117789704,1.7222790150068537,0.5977728599946767,0.06589417376581683,0.11818400000000007,1.0517861017189927,-0.029321978514023295,0.37203978684233874,0.22465573067879258,0.6118640000000001,0.19742963015330897,0.22465573067879258,0.7719400000000001,0.023980848296639386,0.04995475776296864,1081.15256460569,0.023980848296634067,0.008515601262989015,0.013901329350117052,0.0930053177243108,0.04053648514112464,0.02932472136606755,0.08467699215253222,3.996649446921799e-05,0.01910670579315793
Gasoline_Gasoline 3_raw453,Gasoline,Gasoline_Gasoline 3,453,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw453.npz,single,1,1,0,0,351,262,91962,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,380.66688890831983,284.14451536746384,108164.40866529473,84485.43392301298,327.9789557652895,390.04931904373234,281.6506531054401,71830,1055.7787873376901,1145.0143200889947,302.41824762789486,0.8097852586597534,0.9793575479928857,0.02064245200697799,359.6512199339799,259.7004943706014,1.3848692156155291,0.6695554832242795,0.07022859734604202,0.1513500000000001,1.132585380301467,-0.08121820432048066,0.407856721147153,0.14622849747402852,0.39890000000000003,0.12429165927002649,0.14622849747402852,0.59131,0.026289527363747973,0.040181673411973415,1888.376750538017,0.026289527363744316,0.006533838439665329,0.010619424118563925,0.07527069233772199,0.040833916105467445,0.01808589850194198,0.06831266591928616,9.391261563461023e-05,0.05725915521200414
Gasoline_Gasoline 3_raw454,Gasoline,Gasoline_Gasoline 3,454,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw454.npz,single,1,1,0,0,471,362,170502,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,510.8094150308224,392.59662046954924,200542.05004512824,154947.20323981572,444.16765585874185,533.8928714630516,375.2460308077806,131737,1450.430590953299,1573.0225089334706,409.5518989148703,0.7869075849662913,0.9789695839246635,0.02103041607526206,492.284470606173,346.0016109918414,1.4227808627682397,0.6378005820688188,0.10386949222389871,0.27774,1.4144356263189168,-0.21064315751195128,0.3435913776691438,0.24550286369760208,0.6559240000000001,0.21883980692472868,0.24550286369760208,0.7626,0.02214712779471839,0.049392686165945304,2917.5961742928166,0.022147127794716708,0.00575126977851574,0.009549996787279432,0.0916682061840418,0.03437013494714,0.02617091055737484,0.08204474907024825,0.00010420659626475801,0.06564982662070895
Gasoline_Gasoline 3_raw457,Gasoline,Gasoline_Gasoline 3,457,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw457.npz,single,1,1,0,0,452,362,163624,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,490.2035150614261,392.59662046954924,192452.24335540968,145351.87858515972,430.19502521085644,513.981747088034,369.3327324692532,123579,1401.886435076015,1520.3753499805184,396.66821110195696,0.7901851682241816,0.9798447522616393,0.02015524773828148,473.92509956743163,340.5491595774947,1.3916495937191886,0.5966944025279376,0.09458170444923218,0.25153,1.392622242321575,-0.18801169677659418,0.3434400873125693,0.2233160379582202,0.5855600000000001,0.20089664366258744,0.2233160379582202,0.68692,0.02213737595844155,0.04427731897101732,2735.714783568248,0.02213737595843976,0.006138441897758191,0.01048611313111275,0.08427146981630264,0.041229661149495646,0.024109757918755522,0.07554046101262553,8.486145982424881e-05,-0.10679597050572143
Gasoline_Gasoline 3_raw458,Gasoline,Gasoline_Gasoline 3,458,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw458.npz,single,1,1,0,0,281,262,73622,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,304.75041533686004,284.14451536746384,86593.15907392542,59416.207434984324,275.04738665257196,327.17503494759865,236.2603492526613,50516,904.4062043356596,980.847567275891,253.61184680894044,0.7760894014656168,0.9732770745427098,0.026722925457097525,301.6769795658926,217.84763793221958,1.384807209430269,0.6862009915670284,0.06572307472707238,0.10938999999999999,1.0537885604420716,-0.035113541600192755,0.40337610756987885,0.20270315238671427,0.55681,0.17356717630515975,0.20270315238671427,0.78851,0.0260007170851903,0.053155085147396246,1313.452224275473,0.026000717085185154,0.00742488022305065,0.012219206140119362,0.09938475738260873,0.03831995639044126,0.026779203223346957,0.08966200142758356,6.0099123504347796e-05,0.08539406435625324
Gasoline_Gasoline 3_raw459,Gasoline,Gasoline_Gasoline 3,459,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw459.npz,single,1,1,0,0,412,402,165624,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,446.82267302059194,435.9774625103834,194804.61517562444,138407.67697188575,419.79295803471416,499.32272578055336,354.10612767120574,117675,1367.9108216936545,1483.5280820460025,387.07681850856204,0.790275467521056,0.9777731616118839,0.022226838388033052,460.40851425663277,326.50922482130466,1.410093434599313,0.6345639947312515,0.08266976605762578,0.20616200000000007,1.2647454319527525,-0.14425536553355212,0.3855138234969194,0.2510658394619341,0.6921720000000001,0.21708517981046144,0.2510658394619341,0.90569,0.024849354409115433,0.05837874136560396,2924.1477800926586,0.024849354409113324,0.006765229966892739,0.012475689949344681,0.10898722172805396,0.04852704128178059,0.029468662209947313,0.09920951693260079,8.366821651148327e-05,-0.13769875353994576
Gasoline_Gasoline 3_raw466,Gasoline,Gasoline_Gasoline 3,466,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw466.npz,single,1,1,0,0,502,362,181724,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,544.4295676124689,392.59662046954924,213741.20832835324,170888.050879501,466.45624028679816,568.5259616121837,383.98876942621035,145290,1517.7026688919414,1645.9804936038438,430.1034450624312,0.7926330777189741,0.981835137655531,0.018164862344401317,524.218465909014,354.06299312010924,1.480579659821106,0.6052366260582285,0.11682110527978518,0.31617000000000006,1.5439023353392527,-0.24858185937603017,0.4337296672861174,0.23338914940644587,0.6547810000000001,0.19975562632277583,0.23338914940644587,0.81076,0.027957239308246427,0.052259766972779946,4061.907299095123,0.027957239308244498,0.006281392320734162,0.01030025895718405,0.08622532835542004,0.04341455203903754,0.019615182109354274,0.07698917099177002,0.00011927867480429413,0.04484043453184594
Gasoline_Gasoline 3_raw467,Gasoline,Gasoline_Gasoline 3,467,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw467.npz,single,1,1,0,0,391,400,156400,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,424.047730949154,433.8084204083417,183955.47634079398,131474.06103180276,409.14297453654945,488.14170825974674,355.97149261210205,111780,1358.4722215136417,1473.2917214586093,377.2568307009119,0.7611538436467711,0.9707844090876667,0.029215590912246472,450.0988780257067,328.2292144325164,1.371294382810786,0.6459078442476293,0.05609590748883682,0.11292000000000002,1.1069554960985502,-0.06432835257283809,0.36793144229736985,0.1416553581414019,0.38591999999999993,0.1171615573758534,0.1416553581414019,0.5433100000000001,0.02371603364302553,0.035555540554362754,2650.9782406173936,0.023716033643023406,0.005209043205465617,0.008194104130564334,0.06482040805178566,0.03488231832055334,0.01635253877761226,0.05705687184730688,7.842526076120065e-05,0.07402451068142607
Gasoline_Gasoline 3_raw468,Gasoline,Gasoline_Gasoline 3,468,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw468.npz,single,1,1,0,0,542,612,331704,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,587.810409653303,663.7268832247628,390145.5711262578,245435.89004801676,559.0158145405247,740.7564591097702,417.27062969727854,208671,1952.4276323604688,2117.4488678897337,515.4494825290168,0.6878948693315097,0.9468776375136834,0.05312236248627117,683.0263538107442,384.7510652785428,1.7752422681825801,0.625489109411466,0.07121501919982634,0.16925999999999997,1.2088618243912885,-0.11697023761029879,0.4095271464650096,0.20799296006732548,0.56864,0.17990809239132874,0.20799296006732548,0.72571,0.026397199224541083,0.04677763516924383,5508.329959384212,0.026397199224539817,0.0055875928473930235,0.009885262156996184,0.08875683438473904,0.044052320241196756,0.02286503310903933,0.07671440575276588,8.149614123355002e-05,-0.016803564143052285
Gasoline_Gasoline 3_raw469,Gasoline,Gasoline_Gasoline 3,469,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw469.npz,aggregate,1,1,0,0,410,262,107420,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,444.6536309185503,284.14451536746384,126345.89046373458,95295.75862280991,348.3307742995133,466.79907657621067,249.57655316649573,81021,1190.7665940288703,1291.4114380767132,321.18396777234636,0.7180491599042329,0.970439219537787,0.029560780462093265,430.4195627524381,230.12605696456566,1.870364305675794,0.7009466550647364,0.07387339977234632,0.15416000000000007,1.112920500629705,-0.07339689376064484,0.4460802073536491,0.16875979989367654,0.46993,0.13800176159557917,0.16875979989367654,0.70842,0.02875332735639531,0.04653978606454016,2329.6233357425044,0.028753327356391762,0.006638470285362676,0.011474276827250553,0.08671957593300372,0.042232423021380465,0.020488578856538514,0.0782031895129604,8.773612586153779e-05,0.10886629028313483
Gasoline_Gasoline 3_raw476,Gasoline,Gasoline_Gasoline 3,476,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw476.npz,single,1,1,0,0,330,212,69960,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,357.8919468368819,229.9184628164211,82285.9662711122,67017.89697200831,292.112712201554,366.54404963886094,232.27879062798317,56979,970.2569260369921,1052.264061185902,269.3472034743722,0.7605910029777828,0.9704830358357797,0.029516964164050023,337.9778099224859,214.17637805125156,1.5780349495013364,0.6902731006160165,0.06648588088298209,0.11052400000000018,1.054160208081812,-0.03565637678155387,0.092057871321013,0.04961143854328275,0.13822200000000004,0.0415759165596259,0.04961143854328275,0.20673,0.0059338434348590215,0.013425905154127405,338.1044650748322,0.005933843434857981,0.004000964767165152,0.003274621277495879,0.02615626215650852,0.012883801579281378,0.006327796896284038,0.02415400794899265,9.199024382225035e-05,-0.04916011799003339
Gasoline_Gasoline 3_raw477,Gasoline,Gasoline_Gasoline 3,477,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw477.npz,single,1,1,0,0,280,270,75600,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,303.6658942858392,292.82068377563064,88919.6548041178,61997.93550767002,280.9594689280035,327.0581774070256,269.1740729894247,52711,1017.5777772109134,1103.5845204362445,259.0631769328385,0.6396993238805019,0.9285336809468488,0.07146631905297501,301.56922919953223,248.19626390474622,1.2150433872577135,0.7163648215742444,0.06344793126972532,0.0716,1.005590249145317,-0.003927622672815323,0.2919232604200262,0.1464961534909864,0.3962,0.12733529600340002,0.1464961534909864,0.5699099999999999,0.018816717109236672,0.03800815801614463,991.8479755449741,0.018816717109233102,0.005859576962944465,0.009936661020972543,0.07011920279067639,0.03433724589888261,0.019304249639872,0.06343024712233117,4.433208386845312e-05,-0.05859674025918127
Gasoline_Gasoline 3_raw485,Gasoline,Gasoline_Gasoline 3,485,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw485.npz,irregular,1,1,0,0,931,401,373331,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,1009.6890985004153,434.8929414593626,439106.6620062977,289495.81424063916,607.1223259990417,1011.202914939811,432.4727102343454,246131,2519.7240969167506,2732.6938258707273,559.8068616810715,0.4871584069463196,0.8781015986499816,0.12189840134998263,932.3958386865527,398.7683870472233,2.338188956227705,0.6335538024466647,0.059103795520831746,0.12657000000000007,1.1149357682324164,-0.06819052785219482,0.38001544965892137,0.18484225006794194,0.50291,0.14143291914327272,0.18484225006794194,0.91435,0.02449494159212519,0.05893694549751016,6028.964469011365,0.024494941592124193,0.006551013511306211,0.01157918856146307,0.11064321262508608,0.055235230665805456,0.01737797279501998,0.0991288965186237,8.29835529321546e-05,-0.2653217654312192
Gasoline_Gasoline 3_raw486,Gasoline,Gasoline_Gasoline 3,486,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw486.npz,single,1,1,0,0,290,271,78590,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,314.51110479604773,293.9052048266515,92436.45067533887,68419.9105768563,295.15239418594774,357.558218855254,271.4001241635385,58171,1023.0924958366747,1109.5653488763394,272.1499909182235,0.69837164059188,0.9437062993785073,0.056293700621330565,329.6922807710244,250.24883003245623,1.3174578307849218,0.7278985881281053,0.06645197183802598,0.10264000000000006,1.0481110819257964,-0.03345408056347554,0.30507455811314915,0.17866748895584483,0.49218000000000006,0.15429362666128107,0.17866748895584483,0.66076,0.01966442019378976,0.04338071164136197,1143.8989870929443,0.01966442019378638,0.006121210200973473,0.010034727489375806,0.08145439368137243,0.03399239378774182,0.022828321044256132,0.07324107727225208,5.735488852333857e-05,-0.01439684057441476
Gasoline_Gasoline 3_raw487,Gasoline,Gasoline_Gasoline 3,487,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw487.npz,single,1,1,0,0,500,492,246000,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,542.2605255104271,533.5843571022604,289341.7338864151,183381.49761666157,483.2065547344019,627.026704364083,403.7369873219848,155912,1746.8468965567254,1894.4922322262173,445.54834069800853,0.6420660716277913,0.9529840346201222,0.047015965379816685,578.1600124532999,372.2721536312727,1.5530573716398743,0.663837779131818,0.0701224284172346,0.16741899999999998,1.1636485441224853,-0.0983479029441855,0.47038056147057317,0.12248390830024887,0.29731,0.09743211864656941,0.12248390830024887,0.64004,0.030319673554415057,0.04255629699389311,4727.20094321596,0.03031967355441311,0.005560803933343185,0.008942798314208857,0.08148880444576423,0.039146697930278744,0.016118794910040937,0.07039827643486735,8.946502275907444e-05,0.16507439768277854
Gasoline_Gasoline 3_raw489,Gasoline,Gasoline_Gasoline 3,489,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw489.npz,single,1,1,0,0,221,221,48841,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,239.6791522756088,239.6791522756088,57446.09603555447,45147.89615947172,239.758392453395,255.3972239802635,240.61530371863125,38385,769.7716446627537,834.8335531157012,221.073064674689,0.8140434575511603,0.9650049023302499,0.03499509766949871,235.49309968659378,221.86319342731178,1.061433832483564,0.6661254487429987,0.06027709343925198,0.08317999999999992,1.0311093036887813,-0.02000573823850882,0.16326208779471146,0.07558818058533853,0.20702399999999999,0.06452944776424063,0.07558818058533853,0.30078,0.010523507158272685,0.019595801170993674,403.944822270297,0.010523507158269944,0.004263360225527818,0.004664113887034432,0.0370607275292863,0.016006047067636028,0.00954544770926022,0.03375408308634676,7.0172728788615e-05,0.03067577069939592
Gasoline_Gasoline 3_raw490,Gasoline,Gasoline_Gasoline 3,490,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw490.npz,single,1,1,0,0,290,251,72790,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,314.51110479604773,272.21478380623444,85614.57239671607,68303.46817175568,294.90113041295535,324.05953588503945,272.4421074784699,58072,943.0681092190353,1022.777216994478,271.9183091332034,0.8205225658006706,0.9751641450183918,0.02483585498144031,298.80428377116687,251.20960743179813,1.1894620067518333,0.6987840842402534,0.0600975378781703,0.09365999999999997,1.0565608446850798,-0.03775211692192215,0.13777931274969005,0.05634537377032294,0.14952900000000002,0.04509866520189458,0.05634537377032294,0.29583,0.008880944765366532,0.020034758461788274,515.7342244143653,0.008880944765365004,0.0041642032377440874,0.004037244939427543,0.03714875839109565,0.01666029835273748,0.008037902644149183,0.03411554630956392,8.259211727408955e-05,-0.03060514696566491
Gasoline_Gasoline 3_raw492,Gasoline,Gasoline_Gasoline 3,492,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw492.npz,single,1,1,0,0,372,332,123504,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,403.4418309797578,360.06098893892363,145263.66464190165,112401.03031350151,378.30336591699245,417.7644911734041,355.4289657675398,95564,1211.761543394987,1314.1809026293838,348.8206757820859,0.8178428336469745,0.9798822878000759,0.020117712199821575,385.20643816011176,327.7289688687705,1.1753811068021773,0.6105592114185258,0.08753580332233858,0.22560399999999992,1.3289972913435228,-0.16579864443991,0.24232834132099954,0.15962479487253833,0.44596099999999994,0.13039731223033638,0.15962479487253833,0.62576,0.015619940115861312,0.04069540169503258,1492.7039572321705,0.015619940115859678,0.005335766059015502,0.007353172503205465,0.07655885268863427,0.027097376816562074,0.017792690977597215,0.06819014774877671,9.609941656180828e-05,-0.02615228851839771
Gasoline_Gasoline 3_raw493,Gasoline,Gasoline_Gasoline 3,493,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw493.npz,aggregate,1,1,0,0,522,402,209844,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,566.1199886328859,435.9774625103834,246815.5561205727,162849.9963698272,455.3537693245129,619.1741444969983,336.4775077239471,138456,1560.3788591251898,1692.2637202891724,419.866233943445,0.7145975608051582,0.9798102031717031,0.02018979682822607,570.9194338958869,310.25447353670313,1.8401650341662101,0.6080754179667186,0.08110188589969447,0.20913000000000004,1.265974886307902,-0.1394918383310536,0.26498504174611426,0.14390070982494996,0.37956,0.12425098639586928,0.14390070982494996,0.6108399999999999,0.017080340091919066,0.03972015590799553,2364.875567766746,0.01708034009191783,0.00534856018002969,0.007516874238041099,0.0755370314812543,0.029471969324353173,0.01919659275753458,0.06628732608877809,0.00010385168469681944,-0.023912039423444498
Gasoline_Gasoline 3_raw494,Gasoline,Gasoline_Gasoline 3,494,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw494.npz,single,1,1,0,0,260,201,52260,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,281.9754732654221,217.9887312551917,61467.4756622116,49892.630120844886,252.0421981746398,311.81441928351603,227.32234495324934,42419,850.1147904132613,921.9673859873634,232.3995444232214,0.7375902135448518,0.934792190047835,0.06520780995194474,287.51347794494785,209.60620795628813,1.3716839818260855,0.7221448360404537,0.07350921234742978,0.11441000000000023,1.0393707156022594,-0.027216152534919047,0.464239591692402,0.21806325837161328,0.5967640000000001,0.18964164688196936,0.21806325837161328,0.78241,0.029923840447707628,0.05192458666262842,1269.3393879513098,0.029923840447700575,0.008475901349773643,0.014152011560306772,0.09665441803145884,0.04593357501266166,0.028253939931746103,0.08895391292686344,6.136310994135211e-05,0.07629495494836608
Gasoline_Gasoline 3_raw499,Gasoline,Gasoline_Gasoline 3,499,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Gasoline_Gasoline 3_raw499.npz,single,1,1,0,0,362,361,130682,0.0245,1.0845210510208543,0.2441164778757107,0.8295220452226117,6.796116775410417,392.59662046954924,391.5120994185284,153706.32710465242,106149.6022012808,367.63279394060777,463.92408317192235,309.38258345739325,90249,1288.430590953299,1397.3300986680922,338.98170403843875,0.6831722340831912,0.9551775962066641,0.04482240379323009,427.7686290507989,285.27116478391355,1.499515835660516,0.6130649486420903,0.07548064910163507,0.18458000000000008,1.2133408920673856,-0.11465383247904615,0.3398098171724895,0.1481178129767147,0.40098399999999995,0.1282124024945294,0.1481178129767147,0.5235700000000001,0.021903376906232737,0.03433213242230967,1976.7578624105984,0.02190337690623031,0.0060924422826270945,0.0088169045174949,0.06090665993961579,0.03365219937229483,0.016336141897064956,0.05476450789516877,0.00011542544726577666,0.04022039706127445
